left_knee,right_knee,left_hip,right_hip,left_shoulder,right_shoulder,left_elbow,right_elbow,symmetry,age,experience,previous_injuries,movement,risk
124.91432748367035,129.06251663863006,162.73253434329774,164.95430694760688,129.09570448800596,129.53358690419512,112.5977941096003,116.80790987499896,77.00912741750776,20,8,0,Excellent,LOW
144.282331736702,143.58820442056194,166.1564136941277,164.49944867339568,132.03361506437898,136.0135417395484,94.15207548698473,93.50197097446512,67.64474837984011,27,5,2,Good,MEDIUM
149.72853938525668,152.39378938889354,151.13145985068047,152.51923372924233,138.17585433842575,142.95229195061523,155.3423573204509,151.41769519589218,67.26455871026411,31,14,1,Excellent,LOW
130.43133764612958,133.25279848704338,157.1235501731328,154.87017200235346,128.97608697161715,123.8161422683163,150.3063760455375,143.10852031963594,60.82685475567618,17,8,0,Excellent,LOW
171.4166339273196,165.06277576564935,165.72120820356213,168.10001276404145,165.54031695131584,165.67362865397905,130.71124444728446,126.88653691468586,74.77123080862164,24,1,3,Good,MEDIUM
113.51468155961109,111.84356236988397,131.54289521540363,134.3696096698957,123.11371797110465,121.64081687014028,143.21169553907242,141.3727726135755,66.29305120007314,32,16,3,Poor,HIGH
150.32914628949356,156.86568626344905,145.59920101632093,139.16909904390886,148.95002521412164,139.20977045503034,162.52577685377304,163.10214904420295,60.642474599240245,26,19,2,Good,MEDIUM
100.85634875905552,94.78485377233228,165.2435505021691,164.17246289974926,169.0276885209351,171.03035140645994,94.13349773263688,94.33259248136072,80.19182393218112,31,5,3,Good,MEDIUM
113.44417089308425,114.41871908119433,149.82768409949816,153.98795829789162,127.90290171474561,123.43433640723957,159.71312273526834,155.66474319207802,86.90811976835592,20,7,2,Good,MEDIUM
123.46473706413475,123.57295322689056,142.3755036570206,142.68108577616016,129.7689029806118,124.86140084255666,122.9324368365362,121.19385647737542,97.39977727355063,20,13,0,Excellent,LOW
105.1264900232469,102.31187182498086,151.63834397996314,154.43428324484185,161.1266329933141,159.3976816366556,119.91368376102508,119.26040053188949,97.77794330777213,28,19,1,Excellent,LOW
155.0115059869078,156.06686200390337,169.26344057580076,168.18231663605957,156.0661617374597,155.9570019789009,168.16833864412587,167.09931418643376,64.12485449632302,20,8,0,Excellent,LOW
114.2361477229117,108.84909808785665,155.9852131447242,157.10865508394954,124.44253307474088,126.00490869953782,149.21290950091705,159.02852288469134,85.2280188463514,39,9,1,Excellent,LOW
172.6402998774919,169.7533496641429,133.77918069270333,134.30964330912153,177.08539325073394,174.89867291238488,137.92356697203053,136.83694653072632,84.94595113161064,30,1,1,Excellent,LOW
148.1223931620516,144.50273455382757,158.18299855143812,162.54818029888344,147.0411884963348,150.46699121639543,132.06049756473078,139.11472732475767,69.98097467352994,17,3,0,Excellent,LOW
108.77995310681266,117.40128409957512,140.6542504342404,137.72156405782235,176.34342575803123,170.56535641002213,94.03911555299263,99.76050194838433,85.09946287137117,28,3,2,Good,MEDIUM
118.98261543847066,121.27084520532723,149.95176588212175,149.7651928311238,170.38809639986562,172.64652010344003,168.1605563551155,164.08189900034702,64.07572403491747,33,17,2,Poor,HIGH
166.75427690989395,167.79783316862233,155.6363197130888,156.52770176944702,146.3030988018457,154.16446464873403,146.06941086891456,148.22853190488237,68.16098662954315,22,16,0,Excellent,LOW
165.81025349908614,162.67519083674057,143.54031640184863,141.46869324489984,134.8535862167932,134.58487305659577,148.61867798289322,145.7556380264502,84.26926898869746,26,15,1,Excellent,LOW
127.91502938689145,130.98774764474283,149.16421198211006,148.16469698761728,149.6100595292645,153.27703920550138,121.79585255192734,119.0249266939726,80.54444186177298,38,13,3,Excellent,LOW
105.13440395001835,107.86771992126263,159.2224454878713,158.59450402913322,152.2999165953428,149.1559724648029,161.62768713225353,156.10350871963843,86.65852190107343,39,1,0,Good,MEDIUM
165.52921901366688,169.74788532874192,154.97158849334176,156.27983435872352,152.10153027593597,153.63297944242177,123.55116893335773,121.633469966494,80.0032047308633,26,12,3,Excellent,LOW
144.26744943631695,141.06030082548094,131.41556372013338,124.12498733866457,132.6017609709769,136.5174569984386,90.91939786384923,86.8933446930109,76.35109044916528,21,5,0,Excellent,LOW
112.03469607034198,115.19618365454882,170.70628427955808,171.72643816326476,161.10805859246904,159.78282505973576,114.78455002579751,112.33560308776651,69.99827785590485,39,9,2,Poor,HIGH
119.11616866861617,118.03024279818843,173.63179012734176,174.09835740520674,169.68700974038057,172.14981265783078,152.90861864491853,150.64792411849461,85.28866391015796,32,9,1,Excellent,LOW
170.5840609400255,174.84356789718646,155.156623627577,148.73582599124308,131.63178407621356,133.30247887014872,157.03266998814428,160.42065833890211,94.35057117397889,18,8,0,Excellent,LOW
134.43919252994215,140.8181285592098,149.24018086105517,147.32359627722204,149.3625869382402,155.74200833303306,159.037791918957,157.17159219202077,81.27556316030056,27,17,1,Excellent,LOW
112.10221007915378,109.26389066015709,135.26727422406665,131.49175949204064,133.3416782848902,143.04854423027228,109.62818513329688,111.36002443473967,62.30928636900469,37,18,1,Good,MEDIUM
116.46654424223514,116.91674710226806,157.84392215860478,159.17902975095336,144.9465062113993,150.31330926316727,145.7143845628886,136.39176550870098,88.08584384727318,16,17,1,Excellent,LOW
130.89685712755764,132.20814181893,156.6252033207991,159.3980137394126,126.92367853073505,123.2219800264967,116.97652604526016,117.99806106795742,65.71367859257327,32,6,0,Excellent,LOW
129.38945298910195,128.86110496702537,155.39025319793896,155.92051757784512,145.15629966996133,144.9734987455742,134.85426359511598,131.79429580009148,85.13705826458349,31,8,3,Excellent,LOW
156.4478720553877,160.70432878872657,140.17182375680457,139.8736827664253,127.64318496002036,128.70831988181487,130.84494363274706,123.60995557017804,92.82395030706346,24,12,2,Excellent,LOW
134.97323171051275,134.23489305753148,170.17688297313018,168.08229637385534,174.10644171277372,173.00363294109025,133.34087714140506,137.1036617166958,98.72263248203035,35,16,0,Excellent,LOW
133.78589286029467,134.95649840989705,141.57742179825243,141.60141249710423,176.5527563806143,176.28472781284026,95.60028097064526,93.31478408484561,89.16938971654572,23,3,2,Excellent,LOW
127.71114505235352,127.18930557619605,176.46442011310296,175.27850368078373,142.75359223082694,144.01653582633637,119.8592925103387,121.08180943217133,85.27954721584756,17,14,3,Excellent,LOW
104.98474943322041,106.81387105168137,169.09799885789795,173.46546582433825,165.1048195437504,165.44012605546786,101.2259614554812,106.86779803629521,86.84629893518755,27,6,3,Good,MEDIUM
114.62313999252169,115.80944217308473,175.41142443501616,176.80097882081893,165.52291926983526,172.32274876814077,161.1302339152008,165.41640652414034,83.15227018047761,37,9,3,Good,MEDIUM
135.5440915087077,131.59276878502584,140.11270902622675,142.91240637117366,138.82960849346495,135.79726718671614,123.98806742944696,121.23853018108416,96.31354055534136,27,10,2,Excellent,LOW
141.84455838630254,137.6833914733921,152.19295942106504,152.9142340515814,147.04657703318182,146.71989290977388,133.94741159222062,136.12092986799965,81.3300559711641,18,5,2,Excellent,LOW
147.72807111500308,143.02569269250367,139.54632925358217,136.86111972675235,161.67845753362366,163.53128270202015,111.17080215402859,105.70225092818761,86.47875779175475,30,14,3,Excellent,LOW
134.61421956914552,137.5714429324747,137.5304051609137,139.9794226287287,133.03385318718065,126.23401430444856,123.21927778672324,122.18171076297422,95.53856439691683,30,4,3,Excellent,LOW
102.92344904958478,97.98207378100075,174.8959593478833,178.389954973388,173.28709133604215,175.97005511984295,169.6926138799023,168.52357483229522,93.01662656495793,17,7,2,Good,MEDIUM
160.95352149197964,170.75136068781205,145.20151362239997,141.67260385163016,139.08626681420833,137.9025931301408,91.09588403271316,95.49339358544296,63.20888985822856,36,2,1,Excellent,LOW
101.07860845540638,103.56688841663058,168.115131225048,172.10193118365424,122.33628100125993,123.88351508401675,135.0716280570112,139.43554975775507,84.98456192458127,36,9,2,Good,MEDIUM
143.57127849161344,150.6463656246511,149.46152358458943,147.9850930390014,133.73252774900993,136.54709421218263,164.331161601237,164.96779738256544,73.6762111242196,20,4,2,Good,MEDIUM
133.22945217478158,137.79287415726822,153.0583450626955,153.00286729751636,176.39590751818935,179.01387747847417,156.62655214952605,156.6498863361878,74.49725290463317,37,17,3,Good,MEDIUM
170.6268989993523,170.63241760338425,164.54419882754115,160.7138799711479,161.82814835350854,156.5814173516414,102.49652549492976,105.9670538305543,85.43761307306843,19,0,2,Good,MEDIUM
115.31249193761822,115.68481142777601,152.64555351338055,151.042614506552,176.92466370898265,177.6009538268034,91.99729776960457,90.39446053967228,66.85736706842171,30,11,3,Poor,HIGH
160.21082011183753,160.3848787864114,154.42478163299526,156.0992001765508,144.1132319934438,145.07851973311094,112.1610019460783,107.55694561160027,96.85230048851902,26,7,3,Excellent,LOW
126.61934956577575,123.38960795989729,160.34234777700695,159.89533217891537,172.85838033837945,174.18615056504692,106.89854651783449,110.09526179745609,94.51987325435488,30,15,2,Excellent,LOW
155.3069564328008,158.8883781558512,179.86189499518014,177.96716180768414,121.80156031976357,122.81422127191549,167.8706095331857,171.15198558363554,78.6003807010571,36,13,3,Excellent,LOW
126.06303118188858,118.00220722846692,163.46543045809398,159.71118884064128,173.51358619539377,175.48820045661813,153.15275375308687,145.77043521179021,76.64872235381398,17,19,1,Excellent,LOW
120.14216255902319,113.33330949470314,169.91465986045932,168.52621280144078,139.5752350824688,135.51549585723023,100.37431825793882,97.32957271868092,70.25852244067065,32,3,0,Good,MEDIUM
122.6859271875945,123.48311642756276,133.82399777496565,134.68418729221702,179.2037460900509,177.24834671907985,156.34513873006074,155.23140719950533,88.267021347108,29,4,3,Excellent,LOW
143.55243134157138,138.8897449804167,161.1999242764491,161.2540492223514,136.4184250716463,133.03184007618086,126.76672457708985,126.66809545416388,72.25853872171281,38,9,0,Excellent,LOW
131.39554561887473,138.35095102628807,158.71437875451056,157.75065045615682,160.03274023165085,161.9610071409924,115.11003973779765,116.58497232706773,81.52090821455612,22,12,0,Excellent,LOW
157.38702466125747,147.21303192943557,162.8027510987852,168.76414401079552,153.57473126792053,157.93762561251987,99.3609379886357,104.52299966411793,91.98871654474878,31,6,3,Good,MEDIUM
131.2109025730455,134.9124949362324,174.49418632367434,174.58953102815912,169.07137833930176,175.9878374115799,131.03176444150475,131.32888141783613,94.7842432989911,37,3,3,Excellent,LOW
141.4496700832561,147.35740778772922,137.06117716865748,133.55783851485367,154.25264501036858,151.8971777034138,107.49678402588665,104.14773430168785,67.31351119475268,17,15,1,Excellent,LOW
145.28882369052084,151.53262288691712,148.55847580097657,154.6635739050743,167.13858621174762,165.91936985367667,148.3571015865331,151.31276347070784,82.92892777798366,20,19,0,Excellent,LOW
101.89280093861981,102.43441086855427,156.0976501739282,151.0923339122203,155.33598449673386,158.01638465723445,138.02251684224296,143.48578785249117,62.14057851652173,35,12,0,Good,MEDIUM
111.40364255683689,103.05553448242861,134.68882631285084,132.93497312087925,149.16782911289545,145.42180361373707,109.0517322932557,106.38061406738015,96.33738207517501,22,4,0,Excellent,LOW
157.93872145595532,161.3968410901185,168.02121558412358,172.57787532848158,150.77532988648593,152.21427694391576,120.0644012676869,120.73922631206771,88.32487339602501,33,12,2,Excellent,LOW
102.28477647317202,99.88731049781074,155.529037872978,152.19902715732022,156.90774843247198,156.99287018088822,130.10205157005834,133.6489810082765,62.009720392919284,35,0,0,Good,MEDIUM
132.86339599362583,131.71360591602442,131.24858310585248,132.1105698190615,146.94232607580756,144.66299436285252,138.66556000062172,139.98359494291375,71.24199000667556,27,0,2,Good,MEDIUM
160.10843321672152,165.82490129092565,136.27431483995753,134.42946352551252,166.36628517990476,169.38261786106665,135.2625243872797,130.7894277690186,97.1657886884675,21,17,1,Excellent,LOW
101.43666141634397,101.82893157449975,168.76220259174747,172.6498179373365,134.06553600069088,133.28674681622417,166.91938596592897,166.66263325749497,86.71471626803253,34,6,3,Good,MEDIUM
144.7969315265102,140.41519769733185,144.78272708062426,146.42094762003558,157.17695561669535,157.82087140541134,118.0330600008158,128.1671246622019,96.5172401909876,19,12,3,Excellent,LOW
150.85853732156565,142.61574326291,151.78223952282548,153.51926262327328,167.66884907121036,164.84869915065173,115.05305614638218,113.30401852487138,93.98136861951605,25,17,3,Excellent,LOW
162.5928842691721,165.1548034499754,133.09042303446114,132.5189137164677,125.5416316866827,126.83785979956895,102.0377816804798,97.44701612121713,98.72305525802935,17,2,1,Excellent,LOW
100.37699144573523,95.12253086141897,138.85962505055954,141.42105073748675,137.65600419822687,136.87328996271907,159.19700840921615,165.11190284708772,69.97832817172929,30,1,2,Poor,HIGH
166.34401661722103,170.8864972059528,143.5816590637185,140.2627785264836,131.436589984467,129.32067915221094,124.39660958238574,120.17037901134472,93.23796684220274,37,0,3,Good,MEDIUM
121.59590070069943,113.94688079902032,159.8040977619153,159.59819562365888,146.03063537131464,149.67608626001353,117.51661492461484,117.93963008970077,89.32000428890493,19,17,0,Excellent,LOW
161.57357629743558,169.21125090660956,174.91932332920175,177.34899129418508,143.9711270752161,145.83799201123682,98.35636144801211,100.38182935811713,83.07429524530801,38,4,3,Excellent,LOW
106.91259688543242,101.21426232650805,174.78489815996863,176.1132547359342,167.0100048507154,170.55812893924704,159.07725842731708,165.1363866120937,68.92248246171027,22,12,2,Poor,HIGH
156.11206197907643,149.84274536497833,151.17739579959482,152.3124373864166,167.6142392723281,165.31605136779257,99.25610545442417,97.5766516100789,61.09000047803261,16,7,0,Excellent,LOW
146.04777297439244,147.991918132063,147.9604373491345,143.31852538231942,169.41313359670914,169.03858884175247,118.06552874680125,123.36871533697001,74.50239186236378,30,16,0,Excellent,LOW
141.79829314857312,142.92944793450783,147.9167328335837,147.04460060352403,174.7735466841945,169.61448435713427,101.16790938878401,102.23585733089462,83.05889750231016,28,16,2,Excellent,LOW
122.74644181369622,123.50813737339645,156.57860763433655,157.92626379819166,121.95954364706975,112.00623423341779,102.8975049580098,100.26451130867441,86.25638414002628,33,3,0,Excellent,LOW
169.607637663234,167.84778601360767,141.95712727172616,143.6062255266592,150.73802081322484,154.86549274336414,108.51840767303906,113.90162074249054,87.25412052965396,31,11,3,Excellent,LOW
123.97390414690469,127.62383770509435,178.11307233045784,177.68919314083956,146.64691478977994,147.47875851250149,133.02263477931012,139.59173900947187,71.12398060265426,30,14,1,Excellent,LOW
113.63341504130214,114.90322808630285,132.09576083581288,131.09717962266535,145.1509725541273,139.09309131740423,130.19418297331012,131.48055581866709,89.25945438812462,24,6,0,Excellent,LOW
162.7373867963525,162.53625489890248,148.98083822258351,147.0634676551676,138.99520559451906,136.98731876506028,115.1860663481319,114.13304702707738,61.722096108626744,36,6,3,Good,MEDIUM
133.29278742399336,134.50203264458392,130.402955167106,132.66143680853142,176.5904893776771,175.0035094616996,151.45025427047057,150.38715148465346,80.01909263466872,25,17,2,Excellent,LOW
136.3015429382053,128.4971354820508,158.65211003095078,159.08287384046625,139.5126717765727,139.13483691880467,148.2696683471717,149.94810823526817,73.832243936417,37,5,2,Good,MEDIUM
171.00671835191804,176.3933972469375,143.29642253160594,141.8733862058955,179.4199382276189,179.71367630458337,142.76047853210616,141.41496387966455,87.52182228296516,32,8,0,Excellent,LOW
113.58874592875621,108.41617975372162,145.36082085106355,147.07799178459058,152.78751250368745,148.14037712803798,103.67491219366786,102.54235660669279,76.72579152651198,25,13,1,Excellent,LOW
106.30957466945371,102.94769092670998,130.8296240316299,130.15538717008494,159.70312095863738,155.1724447511298,108.70502664744512,110.08244972459696,60.94831014578074,36,12,2,Poor,HIGH
110.15946525960182,112.1242959212498,176.32318989780924,175.2491017585683,145.17764296840863,137.54021861837947,92.29219420621236,97.56540350562304,83.33009569250227,21,11,2,Good,MEDIUM
122.98246170275287,123.36977441239094,149.88422072165272,148.37268046317809,178.42802480142896,171.4927193834943,146.755109170718,148.1189199316045,70.85968010170845,22,14,2,Good,MEDIUM
141.2401422082154,140.8437650072503,171.61817698304975,169.80971501569786,168.33892832180052,165.50842474251243,155.38442497705893,152.53572952035475,97.21593680677302,31,3,3,Excellent,LOW
103.79193909696542,98.02456139296658,143.98729838845355,146.5592906851354,139.91989765426592,143.28591637352991,150.72695460445107,152.2054360218084,89.1011692090038,30,3,2,Good,MEDIUM
139.74554401976746,140.75421342166976,170.2716164649993,166.71340877080107,165.60965578740954,164.92186404776444,111.45394941959307,110.77527678446819,74.44298905364148,37,15,1,Excellent,LOW
104.25103241243765,103.8645377323781,164.85818460689902,163.61028382305693,131.60612057738896,126.33759289760262,160.8868887050813,163.99100036045522,95.82759777066465,19,8,2,Good,MEDIUM
108.33528604990093,111.78501968812236,169.52602551358368,170.54754979180976,128.46645564128107,124.65029909910363,93.6235714890462,94.06460795900183,86.25543437539069,26,4,1,Excellent,LOW
150.34531189218495,148.8385101725707,179.62908977438818,179.0101453635302,129.37209047583596,131.79298527990898,136.22456402008677,140.68629720961133,94.64406181511339,34,1,2,Good,MEDIUM
130.83928569021182,123.49499774020167,158.2115908342268,155.85811890450046,171.03447168090696,174.74665196492973,134.49525541040094,136.66656881548366,91.18066805696253,30,17,3,Excellent,LOW
103.0104144314025,99.20114890844731,168.26816819290204,166.23718277752644,135.1815804552152,138.78317480879545,115.94635018812144,117.75125146539547,87.05934998082418,32,1,0,Good,MEDIUM
151.18993446532912,144.30815202438225,143.79613471902735,149.27917766787644,166.11487985479212,169.03051647704325,108.66662581194613,104.51756284809522,85.01320679817816,24,9,2,Excellent,LOW
104.49574756459812,105.63075165924413,172.47232031128678,169.50870028858452,122.69980927412546,119.31240540962399,128.2822695935618,133.28074521474846,97.15438199382262,23,8,3,Good,MEDIUM
102.088293068306,106.86917575439286,172.1007830753372,173.5353898610425,148.96280838461607,151.72042813173712,147.94036219993066,152.36691333680304,79.70396020887256,17,13,1,Excellent,LOW
103.7812580201657,104.52009991929003,158.19597833778118,161.00972495031314,150.01671211246563,143.34231507695284,163.38144532621445,167.61635944574996,76.2636214943789,39,5,3,Good,MEDIUM
174.35901758820938,177.88351014532748,179.72076337794368,181.82639072186745,156.32887503155672,159.8235137391339,139.1588622009305,137.1698063343858,83.24781694883826,38,12,2,Excellent,LOW
106.12504568950722,105.23240715278365,136.38873263949952,138.0195564219399,146.54199198614512,146.8876936612899,162.21644083562848,161.35974268708648,93.49052028554036,22,13,3,Good,MEDIUM
161.0075861743198,160.71220246566162,154.9485558456883,157.33828236827532,139.09572248314356,140.24767286285285,113.06012617338948,116.19445844757865,71.95131484217006,26,0,0,Good,MEDIUM
153.41027844104536,148.22023988111644,130.64487348947628,128.37130490145864,152.41796440569,154.8515954208869,96.80451083913928,107.86842929689635,81.954912061704,37,1,0,Excellent,LOW
174.16266485418734,172.00165284084426,154.00236886550428,149.96487351187702,128.2809292212031,128.0188711849682,97.01198689557226,98.32343145857537,62.63247042762306,35,13,2,Good,MEDIUM
160.93553657831288,156.107449986884,150.13518604972802,146.9092488705803,160.35043576041895,155.73703371803512,100.65679393093029,105.20605210038921,85.29585025862033,18,4,2,Excellent,LOW
108.96714983140423,102.6563414648728,170.20478348167964,171.61821473096592,145.55626250801637,148.27431152433402,151.39990644725643,155.78673216861694,72.30119181961825,30,12,1,Good,MEDIUM
117.44059987156413,118.56104091575047,156.1781789764928,151.6685131732542,136.93574822477598,132.70751955391287,151.720964959879,147.8777791165287,86.07603462249843,31,6,2,Good,MEDIUM
143.91907629044593,137.72323419023203,161.8887070922796,162.66263503594314,169.20405012333896,169.19443475966355,145.1448329682152,142.787746361058,70.09247708278748,21,16,1,Excellent,LOW
111.54396323371788,111.698330684647,136.78441588961397,138.01796236836682,173.61811520076802,170.82084236945738,165.3261482187147,169.97598136508392,81.1885586443347,36,15,0,Excellent,LOW
173.13849819816312,171.07866116088036,178.32737582760413,180.94060301414092,157.6871718746143,158.49976868097914,114.57911694781764,116.56621924288528,74.80098096571264,24,12,2,Good,MEDIUM
123.84869135052512,116.54097716461378,170.78847023175535,173.61917087745758,148.00368562607702,147.99909846977516,98.50698378785818,95.61871181587567,64.56559877238529,35,12,2,Poor,HIGH
133.90649476085244,139.9598727694103,152.87215279349442,157.31670017201918,143.81687837605756,134.7173313207681,148.43939819858394,143.66522910084382,65.41421739893136,32,8,1,Excellent,LOW
135.80621421102654,141.60992440414338,150.07308895445215,155.4946788853658,140.28506456197567,139.16582319246766,103.01286520843881,99.15471402879804,89.37462705968873,26,3,0,Excellent,LOW
103.14730550827257,100.07006541030482,135.82389248366687,135.03990530531246,135.25567388669188,136.34573718997552,144.27135084024104,136.83223262835742,83.71083763480739,33,15,2,Good,MEDIUM
111.3584141451518,119.24858285231103,134.0307702584801,129.8728064312831,176.37411534150993,178.39647230885345,156.27509367511925,162.2315461084324,63.20747027248453,26,1,3,Poor,HIGH
168.68411795905953,163.1163329962469,139.7598582285941,136.72673293476467,160.70947011903488,156.7769815807075,138.26673569696277,131.79151446153205,92.0673717276522,34,4,1,Excellent,LOW
143.54839194322255,144.2954401626155,154.06389756096183,155.48188672919198,168.58050217595337,166.22086498449033,100.57437262030975,103.95150553269941,77.5942255885534,35,6,0,Excellent,LOW
108.73441978612844,107.8524751694588,152.96657204002713,152.17272792991074,165.12772197261427,164.06915122741137,105.9529278206828,100.50061444109203,70.57887266668763,17,1,3,Poor,HIGH
170.1533620980338,160.41665655466343,130.72835773756395,126.19766700131326,134.84398482350076,134.39990932907213,123.20999516277769,123.69501389519341,60.57323623468005,32,8,1,Excellent,LOW
113.86287984602687,114.44496463709983,168.18461346751604,166.34224577249108,151.4040822553205,154.1856921535217,96.40845812876817,91.84442408975723,77.67334819207818,30,2,2,Good,MEDIUM
155.6720153627697,157.89177616103908,149.25513014115148,144.90936073360277,171.28834672795568,167.9726362759361,127.9547914896588,125.46798526470326,60.293366033447214,18,12,3,Good,MEDIUM
143.03993872578224,147.09376201274665,157.89368378300367,158.42464271736884,177.58746122429102,186.0021536365379,93.6468126358935,96.03240091236411,97.83883559382397,29,7,3,Excellent,LOW
133.86741899541812,136.4480954969094,164.0279080889551,166.26288234779733,129.96449114001084,130.59999962397544,148.30289778052608,146.83381895310922,61.87891964392559,28,10,1,Excellent,LOW
121.44254003284018,117.59378331291744,132.77079442211223,134.27813622229925,139.86878934984898,137.98614390293778,142.23783375263514,148.0386042751739,83.18476388912546,19,13,0,Excellent,LOW
107.38181418260265,107.82337273903345,166.43281421183013,167.95507699533,138.92182459596705,133.34650042071536,97.75725367723398,95.4927393228037,67.16126549766335,30,17,1,Good,MEDIUM
144.07727637156594,142.7714608153632,169.08162790266235,166.82207552945135,146.22309131053126,152.08891421516086,157.5004035189835,162.58206936130836,72.99691177626565,29,13,1,Excellent,LOW
154.7682500768401,163.99633374465455,166.9841448881554,166.44781963680668,156.73654594163236,154.3178976716515,148.5249695648907,151.82787501667943,74.88480860966794,35,16,0,Excellent,LOW
151.90379147798086,150.9030401451522,157.42942075273442,154.21954028295667,144.16436908480983,144.79340283195103,100.81738509702838,100.84223051951552,87.01824181345702,28,13,3,Excellent,LOW
111.90525725307322,109.57812911950501,163.46095149624333,159.93931160301642,149.02815239163883,141.70142340281473,137.50245055547617,133.2972109089188,83.02373714560328,16,6,2,Good,MEDIUM
123.62578803875684,121.47889559842473,153.65137516715103,155.79970726139433,122.59891639525871,118.42906992753377,149.5789382263368,154.4846268844716,76.49612241871465,36,7,3,Excellent,LOW
109.78784197280798,102.34810252550156,175.59797920998164,173.7819429998498,123.65572330324319,119.94223662395432,115.52360594657918,117.79463425492345,76.62056252248263,26,5,1,Excellent,LOW
101.79596989528626,104.35814163558535,138.72046335557496,139.0896979605435,148.2989694450357,149.23011641679636,134.04253444769805,131.01547853963433,76.2946209685133,28,2,1,Excellent,LOW
148.15648805142993,147.98181997246886,136.08476533633362,130.7177970979426,155.2856182563268,159.36398550844999,154.67159058432185,148.76380134574046,84.46585677559969,37,18,0,Excellent,LOW
142.90922227916548,140.6204459979917,139.93222884487028,137.56219043862706,134.81142165574397,136.90166933924527,137.03933035710662,129.7000982385684,77.05998988967444,24,15,2,Excellent,LOW
106.584117779362,106.86913277900557,140.69973393491568,136.8192110593034,136.99706420955465,141.9554002353209,91.10897087302881,89.52405216062176,85.9751528094649,24,12,0,Excellent,LOW
122.01510943439953,118.55622089632318,157.87024821570935,154.24003605540574,162.42091765635544,166.6788486707897,160.873119639794,163.1225928062607,92.64316169373404,19,9,0,Excellent,LOW
154.0118095698205,156.60979902925746,132.46104572703808,131.36928754656918,133.86485117246977,132.758307695824,107.65208476973987,109.45565027058993,65.52501172560989,28,3,3,Good,MEDIUM
131.21970855159304,134.01578978592863,132.01444728672712,131.28391591902144,150.7328824606231,152.63396835651105,139.6297001698977,140.4244849074233,92.1502094404705,36,13,1,Excellent,LOW
158.64181847476672,161.68229197979215,178.28194876334,181.44518509999824,143.61332016637894,145.14118599647531,148.3447840381765,145.0589059220579,83.0024229383526,25,5,2,Excellent,LOW
123.41423024268471,131.0052983096686,167.26073713454173,164.41705898273477,133.93348145408058,127.76227539324199,105.89052910894952,103.35950898940936,91.33548879983354,39,8,3,Excellent,LOW
159.62935132045985,164.10465393528554,137.15806789055966,134.92708305045937,159.4629688365572,158.7023370616023,153.03761068727454,153.26458095592275,96.12992420380522,37,7,2,Excellent,LOW
118.64048656955694,122.60144038437767,173.77443251979483,172.01353545851785,138.14797904768818,135.88805140355987,145.2258277520583,146.91867724988637,97.80096258322274,38,16,1,Excellent,LOW
148.429378251329,144.2439587578475,145.60320223260103,145.6905103575761,168.14376183321795,167.6281650967452,142.9850990984576,144.34771564410616,90.07300583826725,23,18,3,Excellent,LOW
121.70806712261562,124.23293592459639,179.32815570572052,181.09673084425054,155.87039921074108,156.7921547615831,139.99837987008283,137.37421291084692,85.53402309681726,28,7,2,Excellent,LOW
153.8098742958934,158.57670428432166,149.16985705291296,148.91870317336532,130.09671531046277,130.81149417770467,105.13566339122839,110.05252252841659,88.81535994345782,24,16,2,Excellent,LOW
159.4797271277992,158.87786952850692,153.43949402533954,155.44247640328032,162.3381237821389,159.21430301467512,138.96068239675643,137.26558057432445,72.25203987550151,33,14,2,Good,MEDIUM
172.1062464731537,176.36693433601124,143.52796282439957,147.8858130608581,134.92750732435061,134.36600708872928,152.04042373751994,153.27087441027672,75.72487192828316,35,16,0,Excellent,LOW
173.18341139116995,167.43977329569586,147.2045808924721,143.2571334431896,151.2326302382915,155.2831798768678,130.44166333787922,129.80904796038993,80.31031352754275,21,13,3,Excellent,LOW
129.7566292341647,119.27965832649714,173.45874287015437,169.267536109223,151.80374730310393,142.09493427239087,155.4098702643589,151.92830372934426,95.80226415999333,33,16,2,Poor,HIGH
134.35214624379014,137.78420302499873,155.64373711526338,153.15914829636768,139.25127256499061,142.4239753178653,117.6013471939653,117.11311866548019,62.189308276999434,23,8,0,Excellent,LOW
164.65571069324477,165.17144745823603,155.64896749104537,152.81320951681295,136.88357893032978,139.08915712869538,148.62873498654648,151.43950452582155,95.04769913078223,22,0,2,Good,MEDIUM
132.29018656847776,132.4257897049796,147.44159537293152,144.31605273660992,142.48949546099988,148.31181873495728,98.84828790985287,102.07813525230264,61.423609232259054,21,15,1,Excellent,LOW
104.03728936813442,109.04865990584436,147.06222248788603,145.7175486389856,146.65100441270198,147.06475692993442,158.91565488170593,167.08395904228092,94.64142700183027,34,1,1,Good,MEDIUM
102.82732936861396,100.48642538547998,158.12146870589604,161.13843398512583,136.76671843913417,138.11306524482328,121.89139953704512,122.87546339374926,94.51689574043957,36,13,0,Excellent,LOW
100.5236696410261,94.83905708044362,170.94346352602358,169.39205228467728,140.23983653074592,135.98467806633778,108.68538888548888,105.52599912929186,62.727464790618505,34,2,1,Good,MEDIUM
128.26501602603915,119.96266398972502,135.3400352001182,135.0818261217455,177.2041727629257,176.60289092183822,113.84529609360033,112.53851124085487,72.8160514456086,30,13,3,Poor,HIGH
